status,migration,file
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_detector.py
B,整理后迁移,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_engine.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_filter.py
D,归档,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_report.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\rollback_manager.py
D,归档,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\runtime_controller.py
B,整理后迁移,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\runtime_engine.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\schema_validator.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\score_predictor.py
D,归档,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\score_report.py
D,归档,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\service_gateway.py
D,归档,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\setup_logger_module.py
D,归档,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\system_dashboard.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\system_registry.py
D,归档,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\system_validator.py
D,归档,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\task_queue_init.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_api.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_dashboard.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_database_governance.py
B,整理后迁移,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_execution_engine.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_model_store.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\validation_exception.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\validation_result.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\value_analyzer.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\value_calculator.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\version_control.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\version_service.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\weight_storage.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\xgboost_loader.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\__init__.py
D,归档,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_FREEZE_V4.0\dependency_redirect_map_V4.0.json
D,归档,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_FREEZE_V4.0\final_duplicate_scan_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_FREEZE_V4.0\FROZEN_ARCHITECTURE_CHECKPOINT_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_VALIDATION_V1.8\checkpoint_before_delete_V1.8.json
D,归档,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_VALIDATION_V1.8\dependency_check_V1.8.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_VALIDATION_V1.8\duplicate_after_cleanup_V1.8.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_VALIDATION_V1.8\final_delete_plan_V1.8.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_VALIDATION_V1.8\final_validation_report_V1.8.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\reports\ARCHITECTURE_DUPLICATE_SCAN_V1.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\reports\CLEANUP_EXECUTION_REPORT_V1.3.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\reports\CODE_REFERENCE_IMPACT_SCAN_V1.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\reports\CODE_REFERENCE_IMPACT_SCAN_V1.1.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\reports\DELETE_CANDIDATE_REVIEW_V1.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\reports\DEPENDENCY_GRAPH_V1.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\reports\MERGE_EXECUTION_REPORT_V1.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\reports\MERGE_RECOMMENDATION_PLAN_V1.0.json
A,核心资产，优先迁移,E:\football_v\99_DOCUMENTATION\architecture_cleanup\tools\code_reference_impact_scan.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\tools\code_reference_impact_scan_v1_1.py
C,测试验证,E:\football_v\99_DOCUMENTATION\architecture_cleanup\tools\duplicate_scanner_V1.0.py
A,核心资产，优先迁移,E:\football_v\99_DOCUMENTATION\architecture_cleanup\tools\merge_planner_V1.0.py
C,测试验证,E:\football_v\99_DOCUMENTATION\backup\Core_Backup_V1.2\core\logger.py
D,归档,E:\football_v\99_DOCUMENTATION\backup\Core_Backup_V1.2\core\logger\log_config.json
C,测试验证,E:\football_v\99_DOCUMENTATION\backup\Core_Cleanup_Patch_V12\framework_initializer_backup.py
D,归档,E:\football_v\99_DOCUMENTATION\backup\logger_backup_v12\logger\log_config.json
D,归档,E:\football_v\99_DOCUMENTATION\backup\logger_cleanup_v13\logger.py
C,测试验证,E:\football_v\99_DOCUMENTATION\backup\Storage_Merge_V1.0\storage_manager.py
C,测试验证,E:\football_v\99_DOCUMENTATION\checkpoints\archive_match_data_before_v22.db
C,测试验证,E:\football_v\99_DOCUMENTATION\checkpoints\archive_system_before_prediction_v12_20260723_191821.db
C,测试验证,E:\football_v\99_DOCUMENTATION\checkpoints\Football_AI_OS_Data_Intelligence_Engine_V1.0_Checkpoint.json
C,测试验证,E:\football_v\99_DOCUMENTATION\checkpoints\Football_AI_OS_Dynamic_Feature_Weight_Engine_V1.0_Checkpoint.json
C,测试验证,E:\football_v\99_DOCUMENTATION\checkpoints\Football_AI_OS_V1.5_Feature_Store_V1.0_Checkpoint.json
C,测试验证,E:\football_v\99_DOCUMENTATION\checkpoints\database_backup_v11\db_connection_backup.py
C,测试验证,E:\football_v\99_DOCUMENTATION\checkpoints\exception_backup_v10\exception\base_exception.py
D,归档,E:\football_v\99_DOCUMENTATION\checkpoints\exception_backup_v10\exception\__init__.py
C,测试验证,E:\football_v\99_DOCUMENTATION\checkpoints\file_service_backup_v11\file_service_backup.py
C,测试验证,E:\football_v\99_DOCUMENTATION\checkpoints\hash_service_backup_v11\hash_service_backup.py
D,归档,E:\football_v\99_DOCUMENTATION\checkpoints\logger_merge_backup_phase1\log_config.json
C,测试验证,E:\football_v\99_DOCUMENTATION\checkpoints\version_service_backup_v11\version_service_backup.py
C,测试验证,E:\football_v\99_DOCUMENTATION\FINAL_RELEASE_V4.0\FINAL_FREEZE_CHECKPOINT_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FINAL_RELEASE_V4.0\FINAL_SYSTEM_VALIDATION_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FINAL_RELEASE_V4.0\MODEL_WEIGHT_CONFIG_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FINAL_RELEASE_V4.0\PRODUCTION_MODE_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\MODEL_REGISTRY_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\MODEL_TRAINING_ENV_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\PREDICTION_RUNTIME_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\PRODUCTION_HARDENING_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\SELF_LEARNING_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\SYSTEM_COMPLETION_CHECKPOINT_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FIRST_REAL_PREDICTION_TEST_V4.0\final_advice_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FIRST_REAL_PREDICTION_TEST_V4.0\fusion_result_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FIRST_REAL_PREDICTION_TEST_V4.0\input_match_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FIRST_REAL_PREDICTION_TEST_V4.0\model_output_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\FIRST_REAL_PREDICTION_TEST_V4.0\REAL_PREDICTION_ACCEPTANCE_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_1_Python_Asset\Python_Asset_Index_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_1_Python_Asset\Python_Class_Registry_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_1_Python_Asset\Python_Dependency_Map_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_1_Python_Asset\Python_Function_Registry_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_2_Function_Registry\Function_Capability_Registry_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_2_Function_Registry\Keyword_Discovery_Map_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_2_Function_Registry\Module_Capability_Map_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_3_Call_Graph\Call_Graph_Registry_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_3_Call_Graph\Class_Function_Map_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_3_Call_Graph\Entry_Point_Map_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_4_Database_Registry\Database_Asset_Registry_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_4_Database_Registry\Database_SQL_Discovery_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_4_Database_Registry\Database_Table_Registry_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_5_Model_Registry\Model_Asset_Registry_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_5_Model_Registry\Model_Code_Map_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_5_Model_Registry\Model_Lifecycle_Map_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_6_Feature_Registry\Feature_Asset_Registry_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_6_Feature_Registry\Feature_Code_Map_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_6_Feature_Registry\Feature_Data_Map_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_7_Runtime_Registry\Entry_Runtime_Flow_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_7_Runtime_Registry\Prediction_Decision_Map_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\Legacy_Asset_Index\Phase_7_Runtime_Registry\Runtime_Asset_Registry_V1.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\MODEL_DATA_SNAPSHOT_V4.0\DATABASE_LOCATION_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\MODEL_DATA_SNAPSHOT_V4.0\MODEL_DATA_SNAPSHOT_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\MODEL_TRAINING_READY_V4.0\MODEL_TRAINING_READY_CHECKPOINT_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\MODEL_TRAINING_READY_V4.0\TRAINING_ENGINE_CHECKPOINT_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\Architecture_Cleanup_Report_V1.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\Architecture_Duplicate_Report_V1.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\Architecture_Module_Map_V1.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\common_service_dependency_report.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\Core_Service_Upgrade_Map.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\Core_Service_Upgrade_Map_V2.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\DATABASE_FOUR_CHECK_REPORT_V1.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\DATABASE_SYSTEM_DB_MIGRATION_V2.2.2_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\DATABASE_SYSTEM_INITIALIZE_V2.2.3_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\DATABASE_SYSTEM_VALIDATION_V2.2.4_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\DATABASE_UNIFIED_MIGRATION_V2.2_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\DATABASE_UNIFIED_VALIDATION_V2.2.1_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\FEATURE_ENGINE_HISTORY_V1.0.1_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\FEATURE_MODEL_DEPLOYMENT_V1.0_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\FOOTBALL_AI_OS_APPLICATION_LAYER_V2.5_REAL_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\FOOTBALL_AI_OS_DECISION_LAYER_V2.4_REAL_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\FOOTBALL_AI_OS_MODEL_LAYER_V2.3_REAL_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\FOOTBALL_AI_OS_V2.0_REAL_DEPLOY_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\FOOTBALL_AI_OS_V2.1_REAL_ALL_FIX2_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\FOOTBALL_AI_OS_V2.2_VALIDATION_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\FOOTBALL_AI_OS_V2.6_SYSTEM_HEALTH_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\framework_init_report.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\MODEL_MIGRATION_V1.1_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\Prediction_ENGINE_V1.0_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\PREDICTION_ENGINE_V1.1_REAL_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\PREDICTION_INTELLIGENCE_V1.3_FIX_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\PREDICTION_INTELLIGENCE_V1.4_REAL_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\PREDICTION_INTELLIGENCE_V1.5_REAL_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\PREDICTION_INTELLIGENCE_V1.6_REAL_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\reports\PREDICTION_PHASE_V1.2_BATCH_REPORT.json
C,测试验证,E:\football_v\99_DOCUMENTATION\SYSTEM_CHECKPOINTS\FULL_FILE_INVENTORY_V4.0.csv
C,测试验证,E:\football_v\99_DOCUMENTATION\SYSTEM_CHECKPOINTS\SYSTEM_CHECKPOINTS\FOOTBALL_V_CHECKPOINT_SYSTEM_SCAN_V4.0.json
A,核心资产，优先迁移,E:\football_v\99_DOCUMENTATION\tools\architecture_cleanup_scanner_V1.0.py
C,测试验证,E:\football_v\99_DOCUMENTATION\tools\save_checkpoint.py
C,测试验证,E:\football_v\99_DOCUMENTATION\TRAINING_PREFLIGHT_CHECK_V4.0\TRAINING_PREFLIGHT_REPORT_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\V4_RUNTIME_VALIDATION_V4.0\FINAL_RUNTIME_ACCEPTANCE_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\V4_RUNTIME_VALIDATION_V4.0\model_validation_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\V4_RUNTIME_VALIDATION_V4.0\prediction_test_V4.0.json
C,测试验证,E:\football_v\99_DOCUMENTATION\V4_RUNTIME_VALIDATION_V4.0\runtime_check_V4.0.json
C,测试验证,E:\football_v\99_PRODUCTION_MONITOR_ENGINE\module.py
B,整理后迁移,E:\football_v\AI_RUNTIME\ai_report.py
C,测试验证,E:\football_v\AI_RUNTIME\console.py
A,核心资产，优先迁移,E:\football_v\AI_RUNTIME\engine.py
C,测试验证,E:\football_v\AI_RUNTIME\final_decision.py
B,整理后迁移,E:\football_v\AI_RUNTIME\model_connector.py
B,整理后迁移,E:\football_v\AI_RUNTIME\model_fusion.py
C,测试验证,E:\football_v\AI_RUNTIME\model_outputs.py
A,核心资产，优先迁移,E:\football_v\AI_RUNTIME\model_runtime_connector.py
B,整理后迁移,E:\football_v\AI_RUNTIME\prediction_executor.py
C,测试验证,E:\football_v\AI_RUNTIME\report.py
C,测试验证,E:\football_v\AI_RUNTIME\router.py
A,核心资产，优先迁移,E:\football_v\AI_RUNTIME\runtime.py
C,测试验证,E:\football_v\archive\common_service_migration\common_service_migration_check.py
C,测试验证,E:\football_v\archive\common_service_migration\core_service_compare.py
C,测试验证,E:\football_v\archive\common_service_migration\core_service_compare_v2.py
C,测试验证,E:\football_v\archive\logger_migration\logger_core_merge_v1.py
C,测试验证,E:\football_v\archive\logger_migration\logger_upgrade_v1.py
C,测试验证,E:\football_v\archive\logger_migration\setup_logger_module.py
C,测试验证,E:\football_v\checkpoint\Football_AI_OS_Checkpoint_V3.0_FINAL.json
C,测试验证,E:\football_v\checkpoint\FOOTBALL_AI_OS_Checkpoint_V4.0_ARCHITECTURE_GOVERNANCE.json
C,测试验证,E:\football_v\checkpoint\Football_AI_OS_Checkpoint_V4.0_PRODUCTION_OPERATION.json
C,测试验证,E:\football_v\checkpoint\Football_AI_OS_V4.0_PRODUCTION_BASELINE.json
D,归档,E:\football_v\Config\system_version.yaml
A,核心资产，优先迁移,E:\football_v\deploy\deploy_v15_phase2.py
B,整理后迁移,E:\football_v\deploy\deploy_v15_phase2_patch2.py
C,测试验证,E:\football_v\deploy\deploy_v15_phase2_patch3.py
C,测试验证,E:\football_v\deploy\deploy_v15_phase3_11_knowledge_graph.py
A,核心资产，优先迁移,E:\football_v\deploy\deploy_v15_phase3_12_15_core_intelligence.py
B,整理后迁移,E:\football_v\deploy\deploy_v15_phase3_3_reasoning.py
B,整理后迁移,E:\football_v\deploy\deploy_v15_phase3_4.py
C,测试验证,E:\football_v\deploy\deploy_v15_phase3_5.py
A,核心资产，优先迁移,E:\football_v\deploy\deploy_v15_phase3_6.py
B,整理后迁移,E:\football_v\deploy\deploy_v15_phase3_7_real.py
B,整理后迁移,E:\football_v\deploy\deploy_v15_phase3_8_10.py
A,核心资产，优先迁移,E:\football_v\deploy\deploy_v15_phase4_core_prediction.py
A,核心资产，优先迁移,E:\football_v\deploy\deploy_v15_phase5_core.py
A,核心资产，优先迁移,E:\football_v\deploy\deploy_v15_phase6_training.py
C,测试验证,E:\football_v\deployment_reports\FOOTBALL_AI_OS_V2.1_DEPLOYMENT_REPORT.json
C,测试验证,E:\football_v\deployment_scripts\application_layer_db_test_tmp.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\application_layer_V2.5_initializer.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\audit_feedback_flow_v4.py
B,整理后迁移,E:\football_v\deployment_scripts\audit_feedback_pipeline.py
C,测试验证,E:\football_v\deployment_scripts\audit_learning_database_schema_v4.py
B,整理后迁移,E:\football_v\deployment_scripts\audit_learning_pipeline_final.py
B,整理后迁移,E:\football_v\deployment_scripts\audit_self_learning_engine_v4.py
C,测试验证,E:\football_v\deployment_scripts\check_database_migration_V1.0.py
B,整理后迁移,E:\football_v\deployment_scripts\check_feedback_tables.py
C,测试验证,E:\football_v\deployment_scripts\check_learning_feedback_db.py
B,整理后迁移,E:\football_v\deployment_scripts\check_prediction_feedback_count.py
B,整理后迁移,E:\football_v\deployment_scripts\check_prediction_feedback_table.py
B,整理后迁移,E:\football_v\deployment_scripts\check_prediction_result_schema.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\create_prediction_feedback_table.py
B,整理后迁移,E:\football_v\deployment_scripts\database_four_check_engine_V1.0.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\database_init_system_db_V2.2.3.py
C,测试验证,E:\football_v\deployment_scripts\database_system_db_migration_V2.2.2.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\database_system_db_validation_V2.2.4.py
B,整理后迁移,E:\football_v\deployment_scripts\database_unified_migration_engine_V2.2.py
B,整理后迁移,E:\football_v\deployment_scripts\database_unified_validation_V2.2.1.py
C,测试验证,E:\football_v\deployment_scripts\db_check_tmp.py
B,整理后迁移,E:\football_v\deployment_scripts\decision_layer_db_test_tmp.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\decision_layer_V2.4_initializer.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\deploy_ai_intelligence_batch_02_06_V2.0.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\deploy_feature_engine_history_V1.0.1.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\deploy_feature_engine_history_V1.0.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\deploy_feature_model_layer_V1.0.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\deploy_football_ai_os_unified_V2.1.py
A,核心资产，优先迁移,E:\football_v\deployment_scripts\deploy_full_prediction_ai_V2.1.py
B,整理后迁移,E:\football_v\deployment_scripts\deploy_phase10_batch02_real_model_V1.0.py
